# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Tue Oct 17 11:53:32 AEDT 2023 [seed=1697504010960]
# -overwrite June_baits_allnodesSC.xml
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	tmrca(psuedocowpox)	age(psuedocowpox)	constant.popSize	gtr.rates.rateAC	gtr.rates.rateAG	gtr.rates.rateAT	gtr.rates.rateCG	gtr.rates.rateCT	gtr.rates.rateGT	alpha	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
727000	-807955.9222214749	14.101081953713724	-807970.0233034287	0.3488531271794958	0.3488531271794958	1.5006746032942289	4.751164930433843E-6	4.751164930433843E-6	0.2720897321784422	0.6670968265531165	1.622339628804613	0.4871984503358189	0.9700466863560355	1.6144703841043335	0.6388480238460853	0.3942580663858319	1.0	1.0	-807970.0233034287	0.0	17.066133139748505
728000	-807952.8200171901	16.612046508587028	-807969.4320636987	0.3449168054038353	0.3449168054038353	1.4921681370979047	4.77101126028885E-6	4.77101126028885E-6	0.15750071515962782	0.6665840149946827	1.622339628804613	0.48771126189425273	0.9700466863560355	1.6144703841043335	0.6388480238460853	0.3942580663858319	1.0	1.0	-807969.4320636987	0.0	19.030395783966664
729000	-807951.974608144	16.253181258695548	-807968.2277894027	0.3455991019976765	0.3455991019976765	1.4904173773384173	4.772596714871037E-6	4.772596714871037E-6	0.1366961208474601	0.6632469807626862	1.622339628804613	0.48771126189425273	0.9700466863560355	1.6144703841043335	0.6421850580780818	0.3974403649354878	1.0	1.0	-807968.2277894027	0.0	18.53622549842861
730000	-807951.6219248254	16.65673733315102	-807968.2786621585	0.3502581226199666	0.3502581226199666	1.5043653396577121	4.828148509692129E-6	4.828148509692129E-6	0.17244842265636107	0.6509981254198486	1.6219788087444258	0.4880720819544399	0.9700466863560355	1.6223781006745785	0.6465261968506745	0.39469495842975827	1.0	1.0	-807968.2786621585	0.0	19.166628586335797
731000	-807962.3469310381	16.7162882561117	-807979.0632192942	0.34813581157560075	0.34813581157560075	1.4984404848404338	4.800631365523189E-6	4.800631365523189E-6	0.1711292403328932	0.6509981254198486	1.616061512545608	0.4880720819544399	0.9776362874010045	1.6207057958284274	0.6465261968506745	0.38430550899252797	1.0	1.0	-807979.0632192942	0.0	19.19772148020988
732000	-807946.2646886044	16.83136409111331	-807963.0960526955	0.34647927096307357	0.34647927096307357	1.4918093898942353	4.81901216623664E-6	4.81901216623664E-6	0.17051878640847584	0.6547442269741878	1.616061512545608	0.4880720819544399	0.9738901858466653	1.6207057958284274	0.6465261968506745	0.3982244554327823	1.0	1.0	-807963.0960526955	0.0	19.337061620503093
733000	-807952.3140531699	16.72377565116225	-807969.0378288211	0.34782898595204603	0.34782898595204603	1.4984218172133834	4.816482142606699E-6	4.816482142606699E-6	0.16743816885581528	0.6603091412571156	1.616061512545608	0.4866214994431377	0.9653142677189654	1.6207057958284274	0.6509877832067488	0.39714930887648847	1.0	1.0	-807969.0378288211	0.0	19.20909155452821
734000	-807948.9647243972	16.79748199266047	-807965.7622063898	0.34943143864931386	0.34943143864931386	1.4976663632671163	4.8418250411139095E-6	4.8418250411139095E-6	0.15717534332957525	0.657600722621477	1.6104316909109102	0.4866214994431377	0.9592710511535598	1.6394551302288034	0.6466199056421147	0.3919798087122748	1.0	1.0	-807965.7622063898	0.0	19.209206772386068
735000	-807951.1233161088	16.972414508536865	-807968.0957306174	0.34775208579584244	0.34775208579584244	1.4900685746739741	4.822721023211871E-6	4.822721023211871E-6	0.16154240353632962	0.657600722621477	1.6050628231060193	0.4866214994431377	0.9592710511535598	1.6394551302288034	0.6519887734470057	0.3938578792653156	1.0	1.0	-807968.0957306174	0.0	19.41530107952022
736000	-807951.9655649427	16.807638469864923	-807968.7732034125	0.34323400590097636	0.34323400590097636	1.4814776024521952	4.840164570897072E-6	4.840164570897072E-6	0.17619578636379454	0.6651991361509412	1.6050628231060193	0.4866214994431377	0.9592710511535598	1.6394551302288034	0.6443903599175415	0.39541310857073747	1.0	1.0	-807968.7732034125	0.0	19.340463629939208
737000	-807955.2034135454	16.755974050306275	-807971.9593875956	0.3441128694540097	0.3441128694540097	1.4831833811430066	4.866611236444344E-6	4.866611236444344E-6	0.15852922175657375	0.6651991361509412	1.6023121218819336	0.4866214994431377	0.9620217523776455	1.6247037587834101	0.6591417313629349	0.39247578233007624	1.0	1.0	-807971.9593875956	0.0	19.177267699342067
738000	-807951.6229442838	16.547569219223192	-807968.170513503	0.3529902075039202	0.3529902075039202	1.5104454064522195	4.906661404955748E-6	4.906661404955748E-6	0.16568234229824047	0.6439929104584872	1.624132884225114	0.4779515123910897	0.9700772027789674	1.6247037587834101	0.6591417313629349	0.39251294492510735	1.0	1.0	-807968.170513503	0.0	19.013070607200692
739000	-807960.0076262658	15.932459063268539	-807975.940085329	0.34158585732395047	0.34158585732395047	1.4750109482135443	4.8210734379340685E-6	4.8210734379340685E-6	0.2260479124436639	0.6514114874294797	1.625606666618914	0.4935496423675699	0.9456828829192125	1.62773881579035	0.6560105048744769	0.39254777394532586	1.0	1.0	-807975.940085329	0.0	18.708704733581897
740000	-807951.6980622978	15.069297143916817	-807966.7673594417	0.3433194148279657	0.3433194148279657	1.4830943063180742	4.834134533943725E-6	4.834134533943725E-6	0.2491342885633692	0.6514114874294797	1.625606666618914	0.479541077899473	0.9591685078207667	1.641747380258447	0.6425248799729227	0.3985591072406124	1.0	1.0	-807966.7673594417	0.0	17.95481056464259
741000	-807956.8919696768	16.519351832785468	-807973.4113215096	0.3504656244320691	0.3504656244320691	1.5054621262431347	4.952271003703467E-6	4.952271003703467E-6	0.19117127664700476	0.6496087076707221	1.625606666618914	0.4835231176945294	0.9574112404418713	1.641747380258447	0.6421028873155193	0.3919091746838782	1.0	1.0	-807973.4113215096	0.0	19.126743088400296
742000	-807949.868480967	16.539094057530463	-807966.4075750245	0.3538999347008168	0.3538999347008168	1.5161979459979955	4.97744189980877E-6	4.97744189980877E-6	0.16107672017931055	0.6496087076707221	1.625606666618914	0.4728199585973571	0.9574112404418713	1.641747380258447	0.6528060464126917	0.3894713690699017	1.0	1.0	-807966.4075750245	0.0	18.970320713663174
743000	-807955.197791071	15.111474214632219	-807970.3092652856	0.342401173472539	0.342401173472539	1.4757675678589646	4.851157457674881E-6	4.851157457674881E-6	0.25190135517100376	0.6510129394236333	1.625606666618914	0.48892165791703335	0.977457481978085	1.6242414491858597	0.632759804876478	0.3906361738792979	1.0	1.0	-807970.3092652856	0.0	17.992187269189007
744000	-807952.944618067	15.137286932023168	-807968.081904999	0.3494079469394248	0.3494079469394248	1.4951554554547504	4.894593665971902E-6	4.894593665971902E-6	0.2475209081481331	0.6499658301534269	1.6251304308174621	0.47861010608338245	0.977457481978085	1.6284569381389666	0.6403792128286803	0.3908213199846686	1.0	1.0	-807968.081904999	0.0	18.000827771455977
745000	-807957.302469722	16.69697183374731	-807973.9994415557	0.35401248054706874	0.35401248054706874	1.509288001099593	4.8784070028140575E-6	4.8784070028140575E-6	0.17778296864779122	0.6608598268825084	1.6251304308174621	0.47861010608338245	0.9665634852490035	1.62424355957052	0.6445925913971268	0.39435922606873397	1.0	1.0	-807973.9994415557	0.0	19.236656958650528
746000	-807948.2171434338	15.090084145703443	-807963.3072275794	0.3496961309819776	0.3496961309819776	1.5041391044456336	4.877895740153819E-6	4.877895740153819E-6	0.1252745101373701	0.6608598268825084	1.6251304308174621	0.4774713478423938	0.9665634852490035	1.6253823178115088	0.6445925913971268	0.3952054013625255	1.0	1.0	-807963.3072275794	0.0	17.2814055026248
747000	-807959.8862329139	15.241831666502934	-807975.1280645805	0.35316173667152434	0.35316173667152434	1.5110915500380377	4.842449498385841E-6	4.842449498385841E-6	0.1278729968047395	0.6608598268825084	1.6368677298081986	0.4774713478423938	0.9542386812751189	1.6377071217853933	0.6328552924063902	0.3919499559746336	1.0	1.0	-807975.1280645805	0.0	17.447172280996757
748000	-807956.343650914	16.456692584740356	-807972.8003434988	0.3532304667265095	0.3532304667265095	1.5118013481541488	4.8093519455652434E-6	4.8093519455652434E-6	0.1515144222615904	0.6615508279894514	1.6263737982911186	0.4774713478423938	0.951134132428936	1.6377071217853933	0.6457627716627102	0.38927349966527464	1.0	1.0	-807972.8003434988	0.0	18.82632354459212
749000	-807950.9741305801	16.336057920392157	-807967.3101885004	0.3521138378645748	0.3521138378645748	1.513796615066215	4.868744274559731E-6	4.868744274559731E-6	0.19190240136958917	0.6669646792031836	1.6220364517568981	0.4774713478423938	0.951134132428936	1.6322932705716613	0.6501001181969307	0.3927921069552037	1.0	1.0	-807967.3101885004	0.0	18.94903219454527
750000	-807955.7943956483	15.950436404194006	-807971.7448320525	0.34276015436315665	0.34276015436315665	1.4856923333602587	4.7885707843761225E-6	4.7885707843761225E-6	0.21814517299254038	0.6669646792031836	1.6220364517568981	0.4774713478423938	0.951134132428936	1.624950664781278	0.6574427239873141	0.3939662956034603	1.0	1.0	-807971.7448320525	0.0	18.69393291137124
751000	-807947.800059306	16.766649704967744	-807964.566709011	0.3475838495147835	0.3475838495147835	1.4945329111503958	4.773831413566732E-6	4.773831413566732E-6	0.17388212905900782	0.6669646792031836	1.6229490000450286	0.4774713478423938	0.9508691071641868	1.6422290740781353	0.6395167916670752	0.3974295862478802	1.0	1.0	-807964.566709011	0.0	19.290289671581412
752000	-807948.0223311677	16.618014260405158	-807964.6403454281	0.3461664657302721	0.3461664657302721	1.4940847002286177	4.8203470486866225E-6	4.8203470486866225E-6	0.17929356170814126	0.6669646792031836	1.6073060360574842	0.4774713478423938	0.9572204646306389	1.6515206805992275	0.6395167916670752	0.39818491281906865	1.0	1.0	-807964.6403454281	0.0	19.173811701736167
753000	-807964.4004299047	15.8651870912739	-807980.265616996	0.34390811229326884	0.34390811229326884	1.4856518697893124	4.828143735784851E-6	4.828143735784851E-6	0.13277688961241746	0.6712805592774728	1.5985815002178436	0.47550723927691985	0.9611304391359258	1.6472048005249382	0.646295461566903	0.4015852628229214	1.0	1.0	-807980.265616996	0.0	18.127430958471805
754000	-807954.133211538	16.209588257543686	-807970.3427997956	0.3434350107336107	0.3434350107336107	1.4901362051294023	4.849188143068381E-6	4.849188143068381E-6	0.20267937762337895	0.6717452105839546	1.5985815002178436	0.473792276762506	0.9611304391359258	1.64845511173287	0.646295461566903	0.3970319278021123	1.0	1.0	-807970.3427997956	0.0	18.8856805666722
755000	-807955.6036219872	16.87736981867176	-807972.4809918058	0.34152361614227067	0.34152361614227067	1.479000639248097	4.826032166493635E-6	4.826032166493635E-6	0.17788090649567342	0.6740925226347585	1.5962341881670397	0.4809503965146704	0.9611304391359258	1.64845511173287	0.6391373418147386	0.3977582941566266	1.0	1.0	-807972.4809918058	0.0	19.42440381237897
756000	-807951.3382761833	16.95037525918929	-807968.2886514425	0.3422214833881556	0.3422214833881556	1.4757518910927754	4.799264078092308E-6	4.799264078092308E-6	0.17068222913209294	0.6740925226347585	1.5962341881670397	0.4809503965146704	0.9611304391359258	1.64845511173287	0.6391373418147386	0.3958030790227666	1.0	1.0	-807968.2886514425	0.0	19.452188079426403
757000	-807956.6603971315	15.393079791992896	-807972.0534769235	0.3458394100692326	0.3458394100692326	1.4878530533443193	4.777985635115443E-6	4.777985635115443E-6	0.12151593860433099	0.6740925226347585	1.5962341881670397	0.4809503965146704	0.9854939560639623	1.6323669803196894	0.6308619562998828	0.3966793806708846	1.0	1.0	-807972.0534769235	0.0	17.55688713309687
758000	-807958.8760160572	16.72021160264076	-807975.5962276598	0.34274746729892025	0.34274746729892025	1.4810347064329492	4.763224709610442E-6	4.763224709610442E-6	0.14830749769408136	0.6740925226347585	1.5962341881670397	0.4809503965146704	0.9854939560639623	1.6323669803196894	0.6308619562998828	0.3966793806708846	1.0	1.0	-807975.5962276598	0.0	19.083261313118463
759000	-807952.3249120426	15.527723092862981	-807967.8526351354	0.34802428892566756	0.34802428892566756	1.501647449451241	4.835024548924094E-6	4.835024548924094E-6	0.22754594673894551	0.6740925226347585	1.5988380702734726	0.4809503965146704	0.9828900739575295	1.6323669803196894	0.6308619562998828	0.396058757244114	1.0	1.0	-807967.8526351354	0.0	18.317595932694513
760000	-807955.8750291378	15.739486291164068	-807971.614515429	0.347512730347715	0.347512730347715	1.495393024473176	4.825593184564155E-6	4.825593184564155E-6	0.2242960102561607	0.6740925226347585	1.6139293640124817	0.4809503965146704	0.9644740952441412	1.6172756865806803	0.6492779350132711	0.39318629610441225	1.0	1.0	-807971.614515429	0.0	18.509228680863565
761000	-807945.1382788105	16.816185004955674	-807961.9544638155	0.3448928620944751	0.3448928620944751	1.490284026081786	4.815507006965852E-6	4.815507006965852E-6	0.1706558476927143	0.6740925226347585	1.6139293640124817	0.4809503965146704	0.9644740952441412	1.6205161997883104	0.6460374218056409	0.3945277868837419	1.0	1.0	-807961.9544638155	0.0	19.315292664316214
762000	-807950.0253030661	16.506050782830478	-807966.531353849	0.34457385597452606	0.34457385597452606	1.479925369790949	4.698420418230466E-6	4.698420418230466E-6	0.2071996186627578	0.6645359602927532	1.6053826724665763	0.4809503965146704	0.9740306575861465	1.6290628913342158	0.6460374218056409	0.3975498408283709	1.0	1.0	-807966.531353849	0.0	19.20523627809669
763000	-807954.6528345795	12.677616717655246	-807967.3304512971	0.34688207124526266	0.34688207124526266	1.4913366335179299	4.740240894512569E-6	4.740240894512569E-6	0.3104300737897501	0.6815286760194502	1.6080727239829824	0.4809503965146704	0.9665939620826657	1.6168168195945933	0.6460374218056409	0.3956557305245825	1.0	1.0	-807967.3304512971	0.0	15.777289993186004
764000	-807944.0378999298	16.272175011696145	-807960.3100749415	0.3471044344018837	0.3471044344018837	1.4938619220217517	4.733178989489487E-6	4.733178989489487E-6	0.1376671630959698	0.6684861556669427	1.6171471688152905	0.48261442966844625	0.9665939620826657	1.6328419062538864	0.6323163775127714	0.3958024579302574	1.0	1.0	-807960.3100749415	0.0	18.55902198152362
765000	-807949.6877350125	16.86477548585453	-807966.5525104983	0.3481897342760842	0.3481897342760842	1.4945049973125915	4.695441651824823E-6	4.695441651824823E-6	0.16154222393883996	0.6684861556669427	1.6246617311957374	0.4724595626668723	0.9783860154323177	1.6135352905237874	0.6424712445143453	0.39724866400538345	1.0	1.0	-807966.5525104983	0.0	19.31444251455055
766000	-807954.3384656318	14.756803196866588	-807969.0952688287	0.34633383576225224	0.34633383576225224	1.4886775622409445	4.719689137527966E-6	4.719689137527966E-6	0.25846174161512875	0.6684861556669427	1.6060963319235129	0.4724595626668723	0.9783860154323177	1.632100689796012	0.6424712445143453	0.3905935825450669	1.0	1.0	-807969.0952688287	0.0	17.663141187119585
767000	-807952.9691534231	16.46554809534809	-807969.4347015184	0.34809272878615416	0.34809272878615416	1.4943882804034383	4.740187926056657E-6	4.740187926056657E-6	0.14206412410193403	0.6689356620705926	1.6060963319235129	0.48136747211278846	0.9682345162136197	1.631651183392362	0.6437148342871272	0.39506726571144873	1.0	1.0	-807969.4347015184	0.0	18.782364304280684
768000	-807949.7741500312	16.867379220661824	-807966.6415292518	0.3497566895222621	0.3497566895222621	1.4997446152033658	4.7344706469791605E-6	4.7344706469791605E-6	0.16543634491953213	0.6537494909990971	1.6292411222188874	0.48136747211278846	0.9602758969897406	1.631651183392362	0.6437148342871272	0.386457698371433	1.0	1.0	-807966.6415292518	0.0	19.319284259049308
769000	-807948.780332508	16.3989216790428	-807965.179254187	0.34595498762908156	0.34595498762908156	1.491774852246229	4.731624389937204E-6	4.731624389937204E-6	0.13803545952921015	0.6537494909990971	1.6292411222188874	0.48136747211278846	0.9602758969897406	1.631651183392362	0.6437148342871272	0.39639466647904187	1.0	1.0	-807965.179254187	0.0	18.689624760918058
770000	-807944.0004975464	15.980633134221836	-807959.9811306807	0.3481781487011014	0.3481781487011014	1.4952819729778137	4.744082379060466E-6	4.744082379060466E-6	0.1339105140876258	0.6655132789655844	1.6106020276183224	0.47648554078933836	0.9720331349472682	1.631651183392362	0.6437148342871272	0.3947623836718203	1.0	1.0	-807959.9811306807	0.0	18.237732816775416
771000	-807950.2971727826	16.550290878708473	-807966.8474636613	0.34624049718626243	0.34624049718626243	1.4919092966026795	4.743159557359785E-6	4.743159557359785E-6	0.14887681720495266	0.6655132789655844	1.6165393506140628	0.4802927277561724	0.9660958119515277	1.634145654593204	0.637413176119451	0.39742939048822823	1.0	1.0	-807966.8474636613	0.0	18.918672037188976
772000	-807950.1372375266	16.56571131356485	-807966.7029488401	0.34693336910234834	0.34693336910234834	1.4968955111074853	4.755838204063574E-6	4.755838204063574E-6	0.1820368800865172	0.6577821371229791	1.6165393506140628	0.4802927277561724	0.9738269537941331	1.634145654593204	0.637413176119451	0.39946217828882785	1.0	1.0	-807966.7029488401	0.0	19.13924811818558
773000	-807956.0812308732	16.446758454153482	-807972.5279893274	0.3518962399872177	0.3518962399872177	1.5072595833890667	8.062156063874899E-6	8.062156063874899E-6	0.1611334700460544	0.6577821371229791	1.6156029401506398	0.4802927277561724	0.9747633642575563	1.634145654593204	0.637413176119451	0.3948015781972746	1.0	1.0	-807972.5279893274	0.0	18.88899778225018
774000	-807954.2145795658	16.261322916402836	-807970.4759024822	0.3491772092910679	0.3491772092910679	1.4989396590022825	8.049667044190632E-6	8.049667044190632E-6	0.20191481148019694	0.6577821371229791	1.6156029401506398	0.4802866685984013	0.9747694234153274	1.634145654593204	0.637413176119451	0.3948015781972746	1.0	1.0	-807970.4759024822	0.0	18.92917509955843
775000	-807956.6532625983	15.923954553100288	-807972.5772171514	0.3501123304757674	0.3501123304757674	1.4980388583846815	8.039653035719054E-6	8.039653035719054E-6	0.2193625992795925	0.6577821371229791	1.6235719819911396	0.4791639704503865	0.971998691238128	1.634145654593204	0.6333375646041652	0.3964124577547369	1.0	1.0	-807972.5772171514	0.0	18.677908677388263
776000	-807959.6930528827	16.551944658508717	-807976.2449975412	0.35003079149510236	0.35003079149510236	1.4985419892873972	8.129202650740475E-6	8.129202650740475E-6	0.14863106346076682	0.6577821371229791	1.6235719819911396	0.4791639704503865	0.971998691238128	1.634145654593204	0.6333375646041652	0.39118303363654877	1.0	1.0	-807976.2449975412	0.0	18.90618102066182
777000	-807950.6525248401	16.838143534013994	-807967.4906683741	0.3447333869833297	0.3447333869833297	1.4826935093760918	8.09062005269913E-6	8.09062005269913E-6	0.18909578503082025	0.6415640382248843	1.6235719819911396	0.4791639704503865	0.9753232110650291	1.6280574123234968	0.652319385945066	0.39118303363654877	1.0	1.0	-807967.4906683741	0.0	19.433166430728857
778000	-807948.3160756412	16.216309114778813	-807964.532384756	0.3486262218733821	0.3486262218733821	1.497673185965124	8.150514127729134E-6	8.150514127729134E-6	0.20601713617085962	0.6609051522301788	1.6061872231592824	0.4772076152769492	0.9753232110650291	1.6280574123234968	0.652319385945066	0.39403498322916697	1.0	1.0	-807964.532384756	0.0	18.902741575519002
779000	-807950.9503622242	16.649689261305067	-807967.6000514856	0.3472065999480317	0.3472065999480317	1.4908342479397863	8.077767340225864E-6	8.077767340225864E-6	0.15059361011331776	0.6653253272933899	1.5971516525372025	0.4772076152769492	0.9788856358358168	1.6341749897748974	0.6472547792817465	0.39956708657856227	1.0	1.0	-807967.6000514856	0.0	19.03381146305793
780000	-807955.2739537308	16.479254799108723	-807971.7532085299	0.35230237361325956	0.35230237361325956	1.5084230345919538	8.161540843706226E-6	8.161540843706226E-6	0.1875027688231135	0.645274832428091	1.6172021474025013	0.48278314629339414	0.9788856358358168	1.6285994587584525	0.6472547792817465	0.38820513700101056	1.0	1.0	-807971.7532085299	0.0	19.059861829125328
781000	-807954.5280653569	16.269286390247323	-807970.7973517472	0.3550375033496261	0.3550375033496261	1.5186106069402483	8.250512297158075E-6	8.250512297158075E-6	0.19631078731956192	0.64898153597525	1.6172021474025013	0.4790764427462351	0.9788856358358168	1.6285994587584525	0.6472547792817465	0.3907829242904538	1.0	1.0	-807970.7973517472	0.0	18.90095443548993
782000	-807957.0524697676	16.498453374661306	-807973.5509231423	0.3501311352446385	0.3501311352446385	1.5037732745963839	2.7243447741561043E-6	2.7243447741561043E-6	0.18810661507489762	0.6497529811013475	1.6175005419298576	0.47426071672094205	0.9788856358358168	1.6285994587584525	0.6510006656535858	0.3907829242904538	1.0	1.0	-807973.5509231423	0.0	19.087431270449663
783000	-807950.107896139	16.565034200582026	-807966.6729303396	0.3507180946291829	0.3507180946291829	1.5032253926538337	2.7333576688801012E-6	2.7333576688801012E-6	0.18833197903661708	0.6510711502743509	1.6175005419298576	0.49207875230801373	0.9775674666628134	1.6305488351159891	0.6312332537089775	0.38763355634199886	1.0	1.0	-807966.6729303396	0.0	19.14891070841903
784000	-807952.4948302465	15.720364005338956	-807968.2151942519	0.34605827128780836	0.34605827128780836	1.4955865298270241	8.208500587593175E-7	8.208500587593175E-7	0.2229759321300638	0.6510711502743509	1.6250153007342045	0.49207875230801373	0.9775674666628134	1.6230340763116422	0.6312332537089775	0.3883208726890668	1.0	1.0	-807968.2151942519	0.0	18.47447273234127
785000	-807953.966968353	14.579360408456228	-807968.5463287615	0.3452578963769691	0.3452578963769691	1.4918981869305767	8.167985910722814E-7	8.167985910722814E-7	0.2588295273786768	0.6510711502743509	1.6250153007342045	0.4991785085391084	0.9704677104317188	1.606897484358296	0.6473698456623238	0.38952468375340926	1.0	1.0	-807968.5463287615	0.0	17.484982569164284
786000	-807953.7936479201	14.34189897188889	-807968.1355468921	0.3489730983121637	0.3489730983121637	1.4946057035252878	8.155144724740377E-7	8.155144724740377E-7	0.2678422904256135	0.6510711502743509	1.6341077498694652	0.49008605940384775	0.9704677104317188	1.606897484358296	0.6473698456623238	0.3903490540992981	1.0	1.0	-807968.1355468921	0.0	17.283398562478162
787000	-807951.8115293836	15.859994743166704	-807967.6715241268	0.3502834256762646	0.3502834256762646	1.5012328927046246	8.148312955242668E-7	8.148312955242668E-7	0.22027444436251928	0.6510711502743509	1.6341077498694652	0.4820692593221383	0.9814383057666816	1.606897484358296	0.6444160504090705	0.396396134126446	1.0	1.0	-807967.6715241268	0.0	18.61806439835393
788000	-807950.2196995203	16.597327200238166	-807966.8170267205	0.3490626109247002	0.3490626109247002	1.500960121098699	8.188567647805135E-7	8.188567647805135E-7	0.162709293843423	0.6448119357378655	1.6332945004291028	0.4828825087625006	0.9833843938028126	1.6131566988947812	0.6424699623729394	0.39062530225484166	1.0	1.0	-807966.8170267205	0.0	19.040946083575847
789000	-807950.573723837	16.895494259675303	-807967.4692180967	0.34006391567804495	0.34006391567804495	1.4745992331321736	8.049453734837747E-7	8.049453734837747E-7	0.1801699769163233	0.6448119357378655	1.6184567672925085	0.48297127873286666	0.9832956238324466	1.6131566988947812	0.6573076955095337	0.39605577233503225	1.0	1.0	-807967.4692180967	0.0	19.451909669507867
790000	-807955.5997102594	16.598150258896744	-807972.1978605182	0.35017861897224	0.35017861897224	1.5029667972488214	8.169239225248599E-7	8.169239225248599E-7	0.1902082295574881	0.6645678504611949	1.6268816142257174	0.4720381409989451	0.9777667911347973	1.6047318519615723	0.6540137512177753	0.3979717888048848	1.0	1.0	-807972.1978605182	0.0	19.21261639725361
791000	-807948.8495592569	16.660519691798036	-807965.5100789487	0.34556889814151825	0.34556889814151825	1.4881244446117237	8.119850894374604E-7	8.119850894374604E-7	0.19175230319524156	0.6542477818387257	1.6268816142257174	0.4771212263085032	0.9777667911347973	1.6150519205840417	0.6489306659082171	0.39376207862980767	1.0	1.0	-807965.5100789487	0.0	19.27465144433788
792000	-807951.6319848433	16.679211323980766	-807968.3111961673	0.34379361413004794	0.34379361413004794	1.480774956586149	8.138387434368705E-7	8.138387434368705E-7	0.19279403123976158	0.6542477818387257	1.6268816142257174	0.4771212263085032	0.9777667911347973	1.6150519205840417	0.6489306659082171	0.39892970703229763	1.0	1.0	-807968.3111961673	0.0	19.309096305099143
793000	-807950.9983506572	16.881361820695002	-807967.8797124779	0.34625823951059437	0.34625823951059437	1.4879831412164872	8.124918658534085E-7	8.124918658534085E-7	0.15842890697062403	0.6542477818387257	1.6268816142257174	0.4860979405310339	0.9777667911347973	1.6150519205840417	0.6399539516856865	0.3962379240208498	1.0	1.0	-807967.8797124779	0.0	19.309546768625072
794000	-807948.8316519989	16.12029121256066	-807964.9519432115	0.3451028664893093	0.3451028664893093	1.4870799668908379	8.176482753745145E-7	8.176482753745145E-7	0.13440550618804695	0.6542477818387257	1.6268816142257174	0.4911224085889988	0.9727423230768323	1.6150519205840417	0.6399539516856865	0.4012856364118572	1.0	1.0	-807964.9519432115	0.0	18.39412702495184
795000	-807951.1808619865	15.599768036046274	-807966.7806300225	0.33923743983976384	0.33923743983976384	1.4722618005871508	8.166621474367598E-7	8.166621474367598E-7	0.2337145398639018	0.6542477818387257	1.6268816142257174	0.4911224085889988	0.9679898190149436	1.6150519205840417	0.6447064557475751	0.3983132858079078	1.0	1.0	-807966.7806300225	0.0	18.420898206862656
796000	-807954.2561900278	16.763874591645205	-807971.0200646195	0.34803547824159836	0.34803547824159836	1.4928693519240845	8.222836404894403E-7	8.222836404894403E-7	0.17074790265621934	0.6533433940874266	1.6334188467557942	0.4911224085889988	0.9768670207727933	1.5996374862961151	0.6456108434988742	0.40006493561133527	1.0	1.0	-807971.0200646195	0.0	19.274595821773786
797000	-807953.3687229297	17.060258990075692	-807970.4289819198	0.34245740645513145	0.34245740645513145	1.472487221822122	8.099394914298608E-7	8.099394914298608E-7	0.18008851015994634	0.6582281991091732	1.6285340417340475	0.4911224085889988	0.9694037732598974	1.5996374862961151	0.6530740910117702	0.40006493561133527	1.0	1.0	-807970.4289819198	0.0	19.624240458099738
798000	-807950.7721032874	16.758148886383005	-807967.5302521738	0.34752006845897143	0.34752006845897143	1.4938040859823025	8.253459975024055E-7	8.253459975024055E-7	0.16157675075062986	0.6582281991091732	1.6137844410667617	0.4742759099133807	0.9706996571099604	1.6299377017889558	0.6530740910117702	0.39415222951016254	1.0	1.0	-807967.5302521738	0.0	19.201836755679327
799000	-807954.1980024299	16.252754291274027	-807970.4507567212	0.34401676993851793	0.34401676993851793	1.4860888892963258	8.231335442725941E-7	8.231335442725941E-7	0.20832558598523032	0.6500035941786589	1.6216726172408635	0.4825005148438949	0.9690312176657079	1.6504018498689252	0.6263902062019514	0.392023279113944	1.0	1.0	-807970.4507567212	0.0	18.946306166264392
800000	-807952.774894084	16.506332360365224	-807969.2812264443	0.34676320659566706	0.34676320659566706	1.5002193742864514	8.242914259586338E-7	8.242914259586338E-7	0.18267237971614633	0.6535181763514347	1.6181580350680878	0.4825005148438949	0.9690312176657079	1.6504018498689252	0.6263902062019514	0.392023279113944	1.0	1.0	-807969.2812264443	0.0	19.068476335858804
801000	-807948.810323686	16.66208850862884	-807965.4724121946	0.3480343895673826	0.3480343895673826	1.4974560964156447	8.150672287009287E-7	8.150672287009287E-7	0.17550563596769747	0.6562512131833005	1.6181580350680878	0.4825005148438949	0.9715048209698689	1.6335349828568424	0.6380504330780074	0.3897880802812082	1.0	1.0	-807965.4724121946	0.0	19.17973896901414
802000	-807953.6691412963	17.0368269602944	-807970.7059682566	0.33895945934894	0.33895945934894	1.4683439315324982	8.026208690793951E-7	8.026208690793951E-7	0.1593751940010418	0.6592935708678234	1.6151156773835649	0.4825005148438949	0.9715048209698689	1.6335349828568424	0.6380504330780074	0.39785112874435324	1.0	1.0	-807970.7059682566	0.0	19.474193494613036
803000	-807953.6747655615	16.517298448098135	-807970.1920640096	0.34986432898579395	0.34986432898579395	1.5012152728926815	8.121354663048102E-7	8.121354663048102E-7	0.18953094113475663	0.6517140362298321	1.6151156773835649	0.4825005148438949	0.9780764295184187	1.6196371462621293	0.6529561957621618	0.39742391555842355	1.0	1.0	-807970.1920640096	0.0	19.127101711821616
